DATE,remainder
1981-12-05,-0.44186704971746904
1981-12-06,-0.1419387561149581
1981-12-07,-0.34201046251244627
1981-12-08,-2.7420821689099357
1981-12-09,-2.0421538753074238
1981-12-10,-2.642225581704913
1981-12-11,-3.8422972881024022
1981-12-12,-4.04236899449989
1981-12-13,-6.64244070089738
1981-12-14,-6.942512407294869
1981-12-15,-7.542584113692357
1981-12-16,-10.442655820089847
1981-12-17,-10.342727526487334
1981-12-18,-9.342799232884824
1981-12-19,-6.9428709392823125
1981-12-20,-9.642942645679799
1981-12-21,-11.74301435207729
1981-12-22,-5.943086058474778
1981-12-23,-4.543157764872267
1981-12-24,-3.743229471269756
1981-12-25,-3.143301177667244
1981-12-26,-2.443372884064733
1981-12-27,-4.643444590462222
1981-12-28,-6.643516296859711
1981-12-29,-3.2435880032571998
1981-12-30,1.0563402903453123
1981-12-31,2.6562685839478233
1982-01-01,2.8187754781858083
1982-01-02,3.41870377178832
1982-01-03,7.718632065390832
1982-01-04,8.418560358993343
1982-01-05,6.518488652595854
1982-01-06,-4.981583053801635
1982-01-07,-8.881654760199124
1982-01-08,-8.281726466596613
1982-01-09,-11.281798172994101
1982-01-10,-10.981869879391592
1982-01-11,-7.481941585789079
1982-01-12,-6.7820132921865675
1982-01-13,-8.082084998584058
1982-01-14,-7.482156704981546
1982-01-15,-5.282228411379034
1982-01-16,-4.682300117776522
1982-01-17,-7.682371824174012
1982-01-18,-5.382443530571501
1982-01-19,-4.482515236968989
1982-01-20,-4.2825869433664785
1982-01-21,-7.582658649763967
1982-01-22,-3.882730356161455
1982-01-23,-1.582802062558945
1982-01-24,-1.0828737689564332
1982-01-25,0.8170545246460788
1982-01-26,2.7169828182485887
1982-01-27,2.0169111118511007
1982-01-28,0.11683940545361227
1982-01-29,2.716767699056124
1982-01-30,5.816695992658635
1982-01-31,0.4166242862611459
1982-02-01,-3.445205352032332
1982-02-02,-3.645277058429821
1982-02-03,-5.645348764827309
1982-02-04,-5.245420471224798
1982-02-05,-2.6454921776222866
1982-02-06,0.8544361159802247
1982-02-07,4.154364409582736
1982-02-08,2.5542927031852476
1982-02-09,2.4542209967877584
1982-02-10,3.25414929039027
1982-02-11,4.154077583992781
1982-02-12,3.3540058775952923
1982-02-13,0.9539341711978038
1982-02-14,-0.04613753519968533
1982-02-15,-0.6462092415971745
1982-02-16,-1.0462809479946629
1982-02-17,0.35364734560784816
1982-02-18,-3.74642436078964
1982-02-19,-3.5464960671871295
1982-02-20,-3.046567773584618
1982-02-21,-1.4466394799821065
1982-02-22,-2.1467111863795956
1982-02-23,-3.746782892777084
1982-02-24,-3.046854599174573
1982-02-25,-3.746926305572062
1982-02-26,-3.9469980119695505
1982-02-27,-1.8470697183670395
1982-02-28,2.4528585752354717
1982-03-01,3.159626956534092
1982-03-02,1.0595552501366035
1982-03-03,1.2594835437391154
1982-03-04,1.859411837341626
1982-03-05,-1.2406598690558632
1982-03-06,-3.3407315754533515
1982-03-07,-2.9408032818508407
1982-03-08,-0.14087498824832956
1982-03-09,0.4590533053541819
1982-03-10,1.9589815989566928
1982-03-11,-0.4410901074407949
1982-03-12,-0.1411618138382842
1982-03-13,-1.7412335202357734
1982-03-14,0.6586947733667383
1982-03-15,3.0586230669692496
1982-03-16,2.658551360571761
1982-03-17,-0.14152034582572792
1982-03-18,1.358407947776783
1982-03-19,-1.6416637586207052
1982-03-20,-1.6417354650181943
1982-03-21,-0.5418071714156838
1982-03-22,1.1581211221868282
1982-03-23,0.8580494157893392
1982-03-24,1.4579777093918507
1982-03-25,3.6579060029943626
1982-03-26,5.057834296596874
1982-03-27,6.957762590199384
1982-03-28,7.057690883801897
1982-03-29,4.357619177404407
1982-03-30,0.25754747100691855
1982-03-31,1.2574757646094294
1982-04-01,0.39781035326873493
1982-04-02,4.297738646871247
1982-04-03,-0.30233305952624256
1982-04-04,0.5975952340762678
1982-04-05,2.7975235276787807
1982-04-06,6.197451821281293
1982-04-07,3.0973801148838014
1982-04-08,-2.5026915915136865
1982-04-09,-5.302763297911175
1982-04-10,-5.502835004308663
1982-04-11,-5.302906710706154
1982-04-12,-5.9029784171036415
1982-04-13,-6.003050123501129
1982-04-14,-2.303121829898619
1982-04-15,0.2968064637038932
1982-04-16,2.096734757306404
1982-04-17,-1.3033369490910856
1982-04-18,-2.503408655488574
1982-04-19,-1.303480361886062
1982-04-20,-2.303552068283552
1982-04-21,-1.5036237746810404
1982-04-22,-1.3036954810785284
1982-04-23,0.2962328125239839
1982-04-24,0.29616110612649393
1982-04-25,0.8960893997290054
1982-04-26,0.4960176933315168
1982-04-27,-1.304054013065973
1982-04-28,0.2958742805365393
1982-04-29,-2.90419742586095
1982-04-30,-2.5042691322584396
1982-05-01,-6.4218836650258195
1982-05-02,-7.821955371423307
1982-05-03,-4.122027077820796
1982-05-04,-1.1220987842182861
1982-05-05,-1.6221704906157743
1982-05-06,-6.722242197013264
1982-05-07,-7.1223139034107525
1982-05-08,-2.4223856098082397
1982-05-09,-0.5224573162057276
1982-05-10,-1.3225290226032183
1982-05-11,-2.422600729000706
1982-05-12,-2.622672435398197
1982-05-13,-0.6227441417956854
1982-05-14,0.3771841518068264
1982-05-15,2.177112445409339
1982-05-16,6.077040739011853
1982-05-17,5.976969032614361
1982-05-18,4.276897326216874
1982-05-19,0.7768256198193821
1982-05-20,1.776753913421894
1982-05-21,2.676682207024406
1982-05-22,0.9766105006269186
1982-05-23,1.9765387942294286
1982-05-24,-0.7235329121680607
1982-05-25,2.4763953814344504
1982-05-26,5.6763236750369614
1982-05-27,8.476251968639474
1982-05-28,0.9761802622419857
1982-05-29,-0.7238914441555035
1982-05-30,2.0760368494470054
1982-05-31,6.675965143049519
1982-06-01,6.645533930502356
1982-06-02,7.9454622241048725
1982-06-03,8.14539051770738
1982-06-04,9.245318811309897
1982-06-05,10.145247104912404
1982-06-06,6.345175398514915
1982-06-07,-0.5548963078825722
1982-06-08,2.5450319857199375
1982-06-09,-1.3550397206775493
1982-06-10,-2.5551114270750404
1982-06-11,0.0448168665274693
1982-06-12,-0.1552548398700182
1982-06-13,-3.4553265462675053
1982-06-14,-4.955398252664994
1982-06-15,-5.555469959062485
1982-06-16,-4.95554166545997
1982-06-17,-4.155613371857463
1982-06-18,-0.5556850782549496
1982-06-19,-1.755756784652439
1982-06-20,-1.9558284910499264
1982-06-21,-1.1559001974474157
1982-06-22,1.3440280961550926
1982-06-23,1.4439563897576093
1982-06-24,-0.6561153166398839
1982-06-25,1.0438129769626272
1982-06-26,2.1437412705651404
1982-06-27,-0.35633043583235136
1982-06-28,0.04359785777016256
1982-06-29,-1.1564738486273285
1982-06-30,-2.4565455550248156
1982-07-01,-2.2654713912277487
1982-07-02,-0.06554309762523047
1982-07-03,1.8343851959772763
1982-07-04,-3.065686510420214
1982-07-05,-3.065758216817702
1982-07-06,-3.7658299232151897
1982-07-07,-3.1659016296126765
1982-07-08,-0.06597333601016686
1982-07-09,1.5339549575923463
1982-07-10,3.133883251194856
1982-07-11,4.533811544797366
1982-07-12,3.833739838399879
1982-07-13,4.4336681320023885
1982-07-14,5.133596425604903
1982-07-15,7.833524719207411
1982-07-16,6.033453012809925
1982-07-17,0.5333813064124335
1982-07-18,0.33330960001494603
1982-07-19,1.533237893617457
1982-07-20,4.333166187219966
1982-07-21,4.033094480822481
1982-07-22,1.7330227744249882
1982-07-23,2.132951068027502
1982-07-24,4.0328793616300125
1982-07-25,4.132807655232526
1982-07-26,-0.3672640511649625
1982-07-27,-0.9673357575624557
1982-07-28,1.132592536040061
1982-07-29,2.032520829642568
1982-07-30,2.932449123245082
1982-07-31,4.832377416847592
1982-08-01,5.26914701947144
1982-08-02,4.769075313073952
1982-08-03,6.469003606676463
1982-08-04,5.668931900278974
1982-08-05,6.1688601938814855
1982-08-06,5.568788487483996
1982-08-07,5.168716781086509
1982-08-08,4.268645074689019
1982-08-09,3.5685733682915313
1982-08-10,-0.43149833810595695
1982-08-11,-0.031570044503450134
1982-08-12,6.1683582490990645
1982-08-13,1.9682865427015734
1982-08-14,-0.8317851636959119
1982-08-15,2.468143129906597
1982-08-16,1.368071423509111
1982-08-17,0.3679997171116227
1982-08-18,1.5679280107141302
1982-08-19,0.16785630431664345
1982-08-20,-2.232215402080847
1982-08-21,-3.1322871084783355
1982-08-22,-2.1323588148758255
1982-08-23,0.667569478726687
1982-08-24,-1.5325022276708005
1982-08-25,-1.7325739340682915
1982-08-26,1.967354359534223
1982-08-27,-2.0327173468632687
1982-08-28,-2.532789053260757
1982-08-29,-1.2328607596582444
1982-08-30,1.2670675339442674
1982-08-31,-0.9330041724532201
1982-09-01,1.547647751637511
1982-09-02,1.7475760452400202
1982-09-03,1.5475043388425327
1982-09-04,5.247432632445047
1982-09-05,3.4473609260475584
1982-09-06,6.247289219650071
1982-09-07,2.047217513252578
1982-09-08,4.247145806855089
1982-09-09,1.0470741004575999
1982-09-10,2.9470023940601138
1982-09-11,5.946930687662626
1982-09-12,2.6468589812651366
1982-09-13,3.546787274867647
1982-09-14,1.1467155684701584
1982-09-15,5.24664386207267
1982-09-16,6.14657215567518
1982-09-17,5.146500449277692
1982-09-18,6.346428742880203
1982-09-19,4.946357036482716
1982-09-20,7.846285330085225
1982-09-21,8.146213623687737
1982-09-22,-0.25385808270975296
1982-09-23,-0.45392978910724224
1982-09-24,-0.5540014955047301
1982-09-25,2.4459267980977835
1982-09-26,4.345855091700292
1982-09-27,1.1457833853028045
1982-09-28,0.34571167890531385
1982-09-29,2.6456399725078263
1982-09-30,1.745568266110336
1982-10-01,5.138226484457572
1982-10-02,6.6381547780600805
1982-10-03,3.8380830716625933
1982-10-04,2.138011365265106
1982-10-05,5.9379396588676165
1982-10-06,5.537867952470128
1982-10-07,1.4377962460726383
1982-10-08,2.3377245396751487
1982-10-09,2.3376528332776605
1982-10-10,2.5375811268801733
1982-10-11,1.1375094204826848
1982-10-12,1.2374377140851944
1982-10-13,0.9373660076877055
1982-10-14,2.4372943012902173
1982-10-15,1.237222594892728
1982-10-16,-0.2628491115047602
1982-10-17,-0.16292081790224877
1982-10-18,0.7370074757002616
1982-10-19,-0.7630642306972266
1982-10-20,2.4368640629052845
1982-10-21,3.236792356507795
1982-10-22,1.4367206501103063
1982-10-23,2.5366489437128195
1982-10-24,0.6365772373153309
1982-10-25,-4.16349446908216
1982-10-26,-1.3635661754796473
1982-10-27,0.6363621181228645
1982-10-28,1.1362904117253745
1982-10-29,0.7362187053278859
1982-10-30,-2.563853001069603
1982-10-31,-2.2639247074670923
1982-11-01,5.9277290524484165
1982-11-02,8.627657346050928
1982-11-03,6.6275856396534385
1982-11-04,4.127513933255949
1982-11-05,-1.672557773141539
1982-11-06,-2.9726294795390285
1982-11-07,-2.572701185936517
1982-11-08,1.7272271076659944
1982-11-09,5.6271554012685066
1982-11-10,6.727083694871016
1982-11-11,6.027011988473529
1982-11-12,3.22694028207604
1982-11-13,3.8268685756785503
1982-11-14,0.9267968692810618
1982-11-15,-1.1732748371164265
1982-11-16,-1.2733465435139157
1982-11-17,0.1265817500885955
1982-11-18,3.226510043691107
1982-11-19,3.426438337293619
1982-11-20,1.8263666308961293
1982-11-21,0.9262949244986407
1982-11-22,3.026223218101152
1982-11-23,5.426151511703663
1982-11-24,5.026079805306175
1982-11-25,0.5260080989086866
1982-11-26,1.425936392511197
1982-11-27,-2.074135313886292
1982-11-28,-0.17420702028378
1982-11-29,-2.1742787266812695
1982-11-30,-1.1743504330787586
1982-12-01,-0.2677530592109123
1982-12-02,-1.1678247656084015
1982-12-03,-2.3678964720058904
1982-12-04,-2.767968178403379
1982-12-05,-0.8680398848008678
1982-12-06,2.3318884088016443
1982-12-07,0.5318167024041549
1982-12-08,6.831744996006666
1982-12-09,6.231673289609178
1982-12-10,7.231601583211689
1982-12-11,2.8315298768141997
1982-12-12,0.4314581704167111
1982-12-13,-0.9686135359807779
1982-12-14,-1.9686852423782661
1982-12-15,3.7312430512242454
1982-12-16,4.731171344826756
1982-12-17,1.4310996384292674
1982-12-18,0.2310279320317783
1982-12-19,-0.06904377436570996
1982-12-20,3.3308845192368013
1982-12-21,4.130812812839312
1982-12-22,3.030741106441824
1982-12-23,-0.26933059995566544
1982-12-24,-1.9694023063531545
1982-12-25,1.0305259872493573
1982-12-26,1.8304542808518685
1982-12-27,5.03038257445438
1982-12-28,2.130310868056891
1982-12-29,-0.46976083834059823
1982-12-30,-0.06983254473808653
1982-12-31,0.6300957488644245
1983-01-01,1.5926026431024096
1983-01-02,2.6925309367049213
1983-01-03,3.292459230307433
1983-01-04,8.192387523909943
1983-01-05,6.092315817512455
1983-01-06,10.892244111114968
1983-01-07,4.892172404717477
1983-01-08,4.692100698319988
1983-01-09,4.8920289919225
1983-01-10,5.791957285525011
1983-01-11,8.991885579127523
1983-01-12,4.691813872730034
1983-01-13,5.091742166332546
1983-01-14,1.3916704599350558
1983-01-15,3.1915987535375674
1983-01-16,3.8915270471400794
1983-01-17,6.891455340742589
1983-01-18,3.4913836343451012
1983-01-19,0.09131192794761278
1983-01-20,0.891240221550123
1983-01-21,5.491168515152635
1983-01-22,6.591096808755147
1983-01-23,3.6910251023576564
1983-01-24,1.4909533959601682
1983-01-25,2.99088168956268
1983-01-26,7.090809983165192
1983-01-27,10.390738276767703
1983-01-28,7.490666570370214
1983-01-29,7.190594863972725
1983-01-30,4.690523157575235
1983-01-31,2.290451451177747
1983-02-01,4.72862181288427
1983-02-02,0.4285501064867816
1983-02-03,-1.4715215999107076
1983-02-04,-0.5715933063081967
1983-02-05,-1.671665012705685
1983-02-06,-1.3717367191031742
1983-02-07,-2.7718084255006623
1983-02-08,-3.5718801318981517
1983-02-09,-4.071951838295641
1983-02-10,-4.672023544693129
1983-02-11,-2.5720952510906177
1983-02-12,-1.972166957488107
1983-02-13,-4.872238663885595
1983-02-14,-4.172310370283085
1983-02-15,-5.172382076680573
1983-02-16,-5.272453783078062
1983-02-17,-2.7725254894755507
1983-02-18,-1.872597195873039
1983-02-19,-1.072668902270528
1983-02-20,-0.47274060866801615
1983-02-21,-4.572812315065505
1983-02-22,-2.9728840214629946
1983-02-23,-2.2729557278604826
1983-02-24,-0.5730274342579716
1983-02-25,-0.47309914065546077
1983-02-26,1.1268291529470513
1983-02-27,4.926757446549562
1983-02-28,2.7266857401520737
1983-03-01,-1.8665458785493065
1983-03-02,-3.766617584946796
1983-03-03,-2.966689291344284
1983-03-04,-1.866760997741773
1983-03-05,1.7331672958607385
1983-03-06,3.33309558946325
1983-03-07,3.233023883065761
1983-03-08,4.032952176668272
1983-03-09,2.5328804702707837
1983-03-10,4.032808763873294
1983-03-11,-1.5672629425241942
1983-03-12,-3.2673346489216835
1983-03-13,-2.167406355319171
1983-03-14,1.7325219382833401
1983-03-15,3.6324502318858514
1983-03-16,0.6323785254883623
1983-03-17,3.932306819090873
1983-03-18,5.732235112693385
1983-03-19,5.232163406295896
1983-03-20,4.532091699898406
1983-03-21,3.8320199935009187
1983-03-22,-0.1680517128965704
1983-03-23,-0.06812341929405985
1983-03-24,3.5318048743084516
1983-03-25,-0.5682668320890372
1983-03-26,-2.0683385384865254
1983-03-27,-1.3684102448840143
1983-03-28,0.23151804871849713
1983-03-29,-0.5685536576789918
1983-03-30,0.6313746359235193
1983-03-31,3.93130292952603
1983-04-01,-0.22836248181466345
1983-04-02,-3.828434188212152
1983-04-03,-5.328505894609641
1983-04-04,-3.7285776010071308
1983-04-05,-3.428649307404619
1983-04-06,-3.328721013802107
1983-04-07,-3.7287927201995954
1983-04-08,-1.9288644265970856
1983-04-09,-2.2289361329945736
1983-04-10,-0.02900783939206164
1983-04-11,3.070920454210448
1983-04-12,-3.92915125218704
1983-04-13,-4.129222958584528
1983-04-14,-3.4292946649820184
1983-04-15,-1.4293663713795066
1983-04-16,1.2705619222230062
1983-04-17,4.170490215825517
1983-04-18,5.270418509428028
1983-04-19,4.27034680303054
1983-04-20,0.670275096633052
1983-04-21,7.670203390235562
1983-04-22,1.9701316838380727
1983-04-23,3.270059977440585
1983-04-24,5.269988271043095
1983-04-25,4.769916564645607
1983-04-26,7.869844858248118
1983-04-27,4.669773151850629
1983-04-28,5.169701445453141
1983-04-29,2.9696297390556516
1983-04-30,3.7695580326581624
1983-05-01,-0.6480565001092184
1983-05-02,-2.2481282065067063
1983-05-03,-4.148199912904197
1983-05-04,-5.148271619301685
1983-05-05,-6.648343325699173
1983-05-06,-2.4484150320966602
1983-05-07,-0.24848673849414915
1983-05-08,-2.548558444891638
1983-05-09,-1.9486301512891284
1983-05-10,-1.7487018576866173
1983-05-11,-2.648773564084106
1983-05-12,2.251154729518408
1983-05-13,-0.748916976879082
1983-05-14,0.251011316723428
1983-05-15,3.5509396103259387
1983-05-16,4.3508679039284495
1983-05-17,4.850796197530961
1983-05-18,1.7507244911334734
1983-05-19,0.05065278473598589
1983-05-20,1.2505810783384952
1983-05-21,7.450509371941008
1983-05-22,-0.549562334456482
1983-05-23,-1.7496340408539712
1983-05-24,-1.7497057472514594
1983-05-25,-1.5497774536489466
1983-05-26,0.15015083995356449
1983-05-27,-1.5499208664439248
1983-05-28,-2.4499925728414134
1983-05-29,-0.8500642792389037
1983-05-30,-1.350135985636392
1983-05-31,1.6497923079661199
1983-06-01,5.819361095418962
1983-06-02,3.0192893890214734
1983-06-03,1.5192176826239816
1983-06-04,4.119145976226495
1983-06-05,-1.7809257301709973
1983-06-06,-5.280997436568482
1983-06-07,-1.2810691429659737
1983-06-08,3.918859150636539
1983-06-09,3.0187874442390523
1983-06-10,0.018715737841560554
1983-06-11,-0.18135596855592695
1983-06-12,3.4185723250465827
1983-06-13,2.2185006186490988
1983-06-14,0.31842891225160486
1983-06-15,-3.781642794145883
1983-06-16,-4.9817145005433705
1983-06-17,-4.68178620694086
1983-06-18,-1.3818579133383473
1983-06-19,1.618070380264161
1983-06-20,3.6179986738666763
1983-06-21,5.317926967469184
1983-06-22,0.8178552610716956
1983-06-23,3.0177835546742102
1983-06-24,7.0177118482767185
1983-06-25,2.9176401418792324
1983-06-26,3.4175684354817406
1983-06-27,-0.48250327091574974
1983-06-28,-3.1825749773132372
1983-06-29,-2.3826466837107247
1983-06-30,1.9172816098917878
1983-07-01,-2.691644226311144
1983-07-02,-0.4917159327086331
1983-07-03,1.10821236089388
1983-07-04,-0.09185934550360741
1983-07-05,2.5080689480988987
1983-07-06,6.007997241701414
1983-07-07,7.2079255353039215
1983-07-08,4.007853828906434
1983-07-09,5.407782122508948
1983-07-10,6.1077104161114555
1983-07-11,6.4076387097139715
1983-07-12,6.90756700331648
1983-07-13,0.9074952969189951
1983-07-14,1.1074235905215026
1983-07-15,3.8073518841240137
1983-07-16,4.3072801777265255
1983-07-17,4.707208471329032
1983-07-18,7.307136764931549
1983-07-19,1.7070650585340559
1983-07-20,-4.493006647863432
1983-07-21,-3.7930783542609205
1983-07-22,1.006849939341592
1983-07-23,3.906778232944106
1983-07-24,4.006706526546612
1983-07-25,3.306634820149128
1983-07-26,5.606563113751637
1983-07-27,6.506491407354147
1983-07-28,1.7064197009566584
1983-07-29,-1.3936520054408277
1983-07-30,0.9062762881616848
1983-07-31,4.006204581764191
1983-08-01,6.342974184388044
1983-08-02,1.942902477990554
1983-08-03,-5.057169228406938
1983-08-04,-6.157240934804422
1983-08-05,-5.2573126412019136
1983-08-06,-1.957384347599401
1983-08-07,1.24254394600311
1983-08-08,1.1424722396056204
1983-08-09,2.142400533208132
1983-08-10,4.242328826810642
1983-08-11,4.242257120413157
1983-08-12,-0.05781458598433531
1983-08-13,-1.457886292381822
1983-08-14,-3.5579579987793117
1983-08-15,-0.2580297051768028
1983-08-16,3.341898588425714
1983-08-17,2.241826882028221
1983-08-18,2.141755175630731
1983-08-19,4.141683469233243
1983-08-20,4.041611762835757
1983-08-21,3.6415400564382665
1983-08-22,4.9414683500407754
1983-08-23,3.2413966436432915
1983-08-24,2.6413249372457983
1983-08-25,1.841253230848313
1983-08-26,1.3411815244508247
1983-08-27,0.14110981805333367
1983-08-28,-1.8589618883441545
1983-08-29,-1.4590335947416442
1983-08-30,-0.25910530113912955
1983-08-31,2.440822992463378
1983-09-01,8.521474916554112
1983-09-02,6.721403210156627
1983-09-03,5.021331503759136
1983-09-04,1.6212597973616472
1983-09-05,3.3211880909641582
1983-09-06,0.5211163845666675
1983-09-07,-2.5789553218308203
1983-09-08,-1.8790270282283075
1983-09-09,1.920901265374205
1983-09-10,2.8208295589767154
1983-09-11,1.2207578525792258
1983-09-12,-0.7793138538182642
1983-09-13,-2.2793855602157524
1983-09-14,-0.8794572666132403
1983-09-15,2.7204710269892693
1983-09-16,1.1203993205917833
1983-09-17,-1.4796723858057081
1983-09-18,0.2202559077968047
1983-09-19,3.3201842013993144
1983-09-20,-0.17988750499817385
1983-09-21,-0.37995921139566136
1983-09-22,-0.5800309177931506
1983-09-23,-3.480102624190639
1983-09-24,4.019825669411871
1983-09-25,-1.2802460369856181
1983-09-26,-1.9803177433831074
1983-09-27,1.819610550219405
1983-09-28,-1.2804611561780828
1983-09-29,-1.8805328625755706
1983-09-30,-4.980604568973062
1983-10-01,-2.187946350625827
1983-10-02,0.6119819429766853
1983-10-03,5.811910236579195
1983-10-04,9.511838530181707
1983-10-05,7.811766823784218
1983-10-06,2.811695117386728
1983-10-07,4.111623410989241
1983-10-08,1.3115517045917517
1983-10-09,0.2114799981942621
1983-10-10,2.411408291796773
1983-10-11,0.5113365853992864
1983-10-12,1.111264879001796
1983-10-13,3.611193172604308
1983-10-14,3.7111214662068193
1983-10-15,2.4110497598093303
1983-10-16,2.4109780534118403
1983-10-17,0.8109063470143525
1983-10-18,0.7108346406168629
1983-10-19,2.110762934219375
1983-10-20,-1.0893087721781143
1983-10-21,-2.789380478575602
1983-10-22,-2.7894521849730918
1983-10-23,-2.98952389137058
1983-10-24,-5.489595597768068
1983-10-25,-4.1896673041655585
1983-10-26,1.2102609894369536
1983-10-27,0.810189283039465
1983-10-28,-1.3898824233580225
1983-10-29,-5.489954129755513
1983-10-30,-5.190025836153001
1983-10-31,-1.790097542550491
1983-11-01,5.201556217365017
1983-11-02,5.101484510967529
1983-11-03,4.60141280457004
1983-11-04,3.6013410981725507
1983-11-05,5.3012693917750635
1983-11-06,2.401197685377574
1983-11-07,1.2011259789800839
1983-11-08,2.101054272582596
1983-11-09,3.7009825661851075
1983-11-10,1.800910859787619
1983-11-11,0.10083915339012961
1983-11-12,-4.199232553007359
1983-11-13,-5.599304259404848
1983-11-14,-5.899375965802337
1983-11-15,-4.299447672199825
1983-11-16,-1.1995193785973144
1983-11-17,-3.9995910849948038
1983-11-18,-3.5996627913922916
1983-11-19,-0.39973449778978054
1983-11-20,0.10019379581273036
1983-11-21,-3.199877910584758
1983-11-22,-3.6999496169822463
1983-11-23,-2.2000213233797354
1983-11-24,-2.6000930297772245
1983-11-25,-0.4001647361747125
1983-11-26,7.099763557427798
1983-11-27,5.599691851030309
1983-11-28,-1.500379855367179
1983-11-29,-1.6004515617646682
1983-11-30,-4.400523268162157
1983-12-01,-1.993925894294311
1983-12-02,-5.393997600691801
1983-12-03,-6.494069307089289
1983-12-04,-2.8941410134867773
1983-12-05,0.10578728011573357
1983-12-06,0.8057155737182455
1983-12-07,-1.194356132679244
1983-12-08,-2.794427839076733
1983-12-09,0.2055004545257788
1983-12-10,-1.5945712518717103
1983-12-11,-6.394642958269199
1983-12-12,-7.794714664666688
1983-12-13,-9.294786371064177
1983-12-14,-8.194858077461666
1983-12-15,-5.994929783859154
1983-12-16,-4.7950014902566425
1983-12-17,-2.895073196654131
1983-12-18,-0.29514490305162044
1983-12-19,0.4047833905508913
1983-12-20,1.7047116841534025
1983-12-21,1.6046399777559133
1983-12-22,1.104568271358425
1983-12-23,4.2044965649609365
1983-12-24,3.6044248585634477
1983-12-25,7.804353152165959
1983-12-26,5.50428144576847
1983-12-27,3.204209739370982
1983-12-28,8.804138032973492
1983-12-29,5.604066326576004
1983-12-30,4.303994620178515
1983-12-31,2.803922913781026
1984-01-01,6.566429808019011
1984-01-02,5.866358101621523
1984-01-03,5.3662863952240345
1984-01-04,3.5662146888265447
1984-01-05,0.8661429824290563
1984-01-06,3.266071276031568
1984-01-07,2.365999569634078
1984-01-08,1.7659278632365898
1984-01-09,0.7658561568391016
1984-01-10,-1.1342155495583868
1984-01-11,1.9657127440441235
1984-01-12,2.665641037646635
1984-01-13,3.065569331249147
1984-01-14,4.265497624851657
1984-01-15,1.3654259184541688
1984-01-16,1.8653542120566806
1984-01-17,5.765282505659191
1984-01-18,2.6652107992617022
1984-01-19,-0.13486090713578597
1984-01-20,-1.134932613533276
1984-01-21,-2.135004319930764
1984-01-22,-3.6350760263282527
1984-01-23,-3.535147732725741
1984-01-24,0.9647805608767694
1984-01-25,0.46470885447928123
1984-01-26,-2.135362851918207
1984-01-27,0.064565441684303
1984-01-28,0.7644937352868149
1984-01-29,1.8644220288893267
1984-01-30,2.3643503224918367
1984-01-31,1.1642786160943484
1984-02-01,-0.09755102219912803
1984-02-02,1.7023772714033827
1984-02-03,2.7023055650058936
1984-02-04,3.1022338586084057
1984-02-05,3.7021621522109163
1984-02-06,2.1020904458134275
1984-02-07,1.1020187394159393
1984-02-08,1.7019470330184499
1984-02-09,0.6018753266209618
1984-02-10,-0.39819637977652744
1984-02-11,-1.2982680861740166
1984-02-12,-1.2983397925715048
1984-02-13,-2.198411498968994
1984-02-14,-1.498483205366483
1984-02-15,-4.598554911763971
1984-02-16,-5.898626618161461
1984-02-17,-7.7986983245589485
1984-02-18,-5.898770030956438
1984-02-19,-4.698841737353927
1984-02-20,-2.898913443751415
1984-02-21,-1.698985150148904
1984-02-22,-1.2990568565463931
1984-02-23,-0.7991285629438813
1984-02-24,-1.6992002693413704
1984-02-25,-0.6992719757388586
1984-02-26,0.6006563178636524
1984-02-27,1.3005846114661632
1984-02-28,1.700512905068675
1984-02-29,0.900441198671186
1984-03-01,-2.5927904200301946
1984-03-02,-1.9928621264276827
1984-03-03,-3.292933832825171
1984-03-04,-2.993005539222661
1984-03-05,-1.893077245620149
1984-03-06,-0.0931489520176374
1984-03-07,-1.1932206584151261
1984-03-08,-4.793292364812616
1984-03-09,-3.9933640712101037
1984-03-10,-4.393435777607593
1984-03-11,-3.1935074840050817
1984-03-12,-2.89357919040257
1984-03-13,-0.9936508968000592
1984-03-14,-0.5937226031975484
1984-03-15,-3.3937943095950365
1984-03-16,-3.793866015992526
1984-03-17,-2.593937722390015
1984-03-18,-5.594009428787503
1984-03-19,-5.894081135184991
1984-03-20,-4.89415284158248
1984-03-21,-3.4942245479799694
1984-03-22,-3.4942962543774576
1984-03-23,-3.094367960774947
1984-03-24,-1.4944396671724358
1984-03-25,0.8054886264300762
1984-03-26,3.7054169200325875
1984-03-27,1.9053452136350977
1984-03-28,5.005273507237611
1984-03-29,4.605201800840121
1984-03-30,1.205130094442632
1984-03-31,0.6050583880451432
1984-04-01,-4.854607023295551
1984-04-02,-7.35467872969304
1984-04-03,-5.0547504360905275
1984-04-04,-6.354822142488018
1984-04-05,-3.6548938488855054
1984-04-06,-0.4549655552829943
1984-04-07,0.44496273831951605
1984-04-08,-0.9551089680779725
1984-04-09,-1.9551806744754607
1984-04-10,-1.0552523808729504
1984-04-11,0.4446759127295614
1984-04-12,-0.055395793667926796
1984-04-13,0.5445324999345829
1984-04-14,2.3444607935370954
1984-04-15,7.244389087139606
1984-04-16,-1.5556826192578814
1984-04-17,-2.155754325655371
1984-04-18,-0.95582603205286
1984-04-19,0.6441022615496532
1984-04-20,3.044030555152162
1984-04-21,5.043958848754674
1984-04-22,6.843887142357186
1984-04-23,2.843815435959696
1984-04-24,1.343743729562208
1984-04-25,5.543672023164719
1984-04-26,-2.1563996832327703
1984-04-27,-1.8564713896302587
